Customer ID,Name,Surname,Gender,Birthdate,Amount,Date,Merchant Name,Category,Age,Month
644800,Daniel,Weaver,F,1961-10-30,1095.32,2023-05-08,Hamilton PLC,Travel,65,5
175041,Walter,Garza,M,1964-10-29,205.38,2023-01-07,Blevins-Harris,Clothing,62,1
207030,Christopher,Martin,Unknown,1997-10-21,438.04,2023-03-18,Stanton Inc,Market,29,3
364518,Dawn,Kane,F,1949-11-02,627.43,2023-05-31,Delgado-Boone,Electronics,77,5
148835,Patrick,Odonnell,M,1956-10-31,158.52,2023-07-07,Bradford-Johnson,Cosmetic,70,7
518937,Lisa,Garcia,M,1960-10-30,77.53,2023-06-29,Bryant-Morales,Restaurant,66,6
973198,Daniel,Steele,F,1997-10-21,528.95,2023-09-29,"Clark, Brown and Clarke",Electronics,29,9
214402,Alexis,Carter,F,1962-10-30,82.98,2023-07-18,"Olsen, Stark and Peters",Restaurant,64,7
800514,Brian,Jackson,M,2005-10-19,95.53,2023-02-26,Collins PLC,Clothing,21,2
979646,Kevin,Weber,F,1952-11-01,19.15,2023-07-22,"Burgess, Graves and Harris",Restaurant,74,7
838856,David,Barker,F,1948-11-02,165.05,2023-09-20,"Martin, West and Rosales",Clothing,78,9
200803,Brenda,Anderson,F,1951-11-02,684.86,2023-10-03,Graham-Paul,Electronics,75,10
538512,Marissa,Hull,M,1985-10-24,80.52,2023-05-22,Wilson Ltd,Restaurant,41,5
958328,Steve,Kennedy,M,2003-10-20,233.72,2023-03-24,"Johnson, Lopez and Carrillo",Market,23,3
461166,Richard,Mann,F,1961-10-30,94.35,2023-07-07,Hurley and Sons,Restaurant,65,7
829595,Donald,Evans,M,1974-10-27,474.5,2023-01-16,Gibson and Sons,Travel,52,1
421660,Zachary,Cole,M,1975-10-27,221.36,2023-10-09,Johnson Ltd,Market,51,10
206097,Christopher,Lopez,F,1960-10-30,660.7,2023-07-22,Frazier-Bowers,Travel,66,7
150599,Michele,Gray,F,1963-10-30,157.2,2023-03-31,Sandoval-Obrien,Cosmetic,63,3
965535,Anne,Villanueva,F,1954-11-01,290.86,2023-01-24,Burke-Bullock,Market,72,1
327472,Brian,Burton,F,1948-11-02,424.21,2023-03-05,Navarro-Brown,Electronics,78,3
971264,Vincent,Moore,M,1970-10-28,19.73,2023-02-06,Estes-Conner,Restaurant,56,2
400207,Kevin,Knight,F,1997-10-21,504.18,2023-04-21,"Hernandez, Jones and King",Electronics,29,4
173706,Timothy,Salazar,M,1981-10-25,100.94,2023-09-15,"Shah, Parker and Rivera",Cosmetic,45,9
54722,Adam,Smith,F,1998-10-21,260.02,2023-02-03,"Watson, Scott and Howell",Clothing,28,2
197488,Leah,Hernandez,M,1961-10-30,14.04,2023-09-21,Ortiz PLC,Restaurant,65,9
719454,Morgan,Hartman,F,1988-10-23,424.82,2023-07-27,"Wilson, Bright and Tanner",Market,38,7
933375,Kevin,Hall,M,1948-11-02,99.21,2023-03-04,Davis Ltd,Restaurant,78,3
9486,Kenneth,Martinez,F,1994-10-22,67.09,2023-08-10,"Cain, Long and Anderson",Clothing,32,8
960818,Michael,Holt,M,1971-10-28,283.14,2023-01-19,"Knox, Chavez and Alvarado",Clothing,55,1
368022,Amanda,Briggs,F,1987-10-24,95.89,2023-08-21,Reese LLC,Market,39,8
575110,Tracy,Hicks,Unknown,1997-10-21,2646.18,2023-02-26,"Clarke, Mcmahon and Lawrence",Travel,29,2
576085,Eric,Sanchez,F,1981-10-25,295.68,2023-06-30,Harrington-Miles,Market,45,6
219338,Claudia,Carpenter,F,1988-10-23,51.6,2023-01-08,Harrison-Harris,Restaurant,38,1
588535,Jennifer,Sutton,F,2002-10-20,166.43,2023-02-24,"Edwards, Ward and Jones",Cosmetic,24,2
968987,Anthony,Bauer,F,1954-11-01,2219.18,2023-06-01,Valencia Ltd,Travel,72,6
827749,Jeremy,Jackson,M,1974-10-27,43.73,2023-05-30,Manning-Sandoval,Clothing,52,5
563783,Amber,Robertson,M,1977-10-26,48.03,2023-05-14,Berger Ltd,Clothing,49,5
424191,Kyle,Todd,M,1952-11-01,1900.97,2023-03-14,Welch and Sons,Travel,74,3
551345,Jon,Perez,F,1972-10-27,437.35,2023-01-03,Bryant-Wilson,Travel,54,1
833916,James,Anderson,F,2002-10-20,49.03,2023-01-20,Simon-Ruiz,Clothing,24,1
911484,Anthony,Saunders,M,1979-10-26,11.07,2023-07-10,"Camacho, Morris and Barber",Market,47,7
529310,Kristen,Whitehead,M,1994-10-22,974.82,2023-09-18,Lane Group,Electronics,32,9
780433,Brittney,Edwards,Unknown,1983-10-25,817.1,2023-09-26,"Rodriguez, Davis and Reid",Electronics,43,9
783232,Anthony,Cantrell,F,1986-10-24,985.64,2023-07-08,Hampton-Gutierrez,Electronics,40,7
152778,Terri,Bentley,M,1989-10-23,21.05,2023-01-20,"Morris, Palmer and French",Clothing,37,1
990720,Jessica,Anderson,F,2005-10-19,771.27,2023-06-18,Taylor-Newton,Electronics,21,6
950458,Natalie,Deleon,M,1974-10-27,960.55,2023-05-12,Ward-Sutton,Travel,52,5
649428,Andrea,Washington,F,1963-10-30,908.3,2023-04-09,Gutierrez-Quinn,Electronics,63,4
189577,Alex,Roberts,Unknown,1969-10-28,45.56,2023-06-06,Hurley and Sons,Restaurant,57,6
268609,Julia,Barnes,M,1980-10-25,228.16,2023-08-05,"Wilson, Dixon and Jenkins",Clothing,46,8
972323,Patricia,Rivers,F,1971-10-28,87.21,2023-06-04,"Hanson, Mcpherson and Thompson",Cosmetic,55,6
738519,Kenneth,Smith,F,1949-11-02,448.72,2023-06-07,Tucker-White,Market,77,6
417479,Tricia,Jones,Unknown,1989-10-23,99.59,2023-01-26,Johnson-Baldwin,Restaurant,37,1
155861,Jerry,Jones,M,1991-10-23,727.11,2023-08-05,Miller-Shelton,Electronics,35,8
252815,Kelly,Davis,M,1966-10-29,382.75,2023-07-29,"Anderson, Owen and Guerrero",Market,60,7
649591,Sandra,Butler,M,1954-11-01,255.57,2023-01-02,Bullock-Hayes,Market,72,1
150807,Morgan,Rodriguez,F,1985-10-24,332.27,2023-03-12,Mann-Morgan,Electronics,41,3
88541,Jeffrey,Perez,M,1970-10-28,77.78,2023-03-03,"Casey, Davis and Garner",Restaurant,56,3
139596,Barbara,Irwin,F,1993-10-22,2275.02,2023-09-17,"Moore, Chavez and Fields",Travel,33,9
75617,Robert,Cole,M,1963-10-30,70.11,2023-10-14,Klein-Anderson,Restaurant,63,10
262282,Jennifer,Bates,F,1956-10-31,215.46,2023-05-10,Walker-Frost,Clothing,70,5
240269,David,Chase,M,1975-10-27,89.61,2023-01-04,Simon Ltd,Market,51,1
467416,James,Martin,F,2000-10-20,850.72,2023-06-01,Banks and Sons,Electronics,26,6
9010,Amy,Davis,M,1988-10-23,115.92,2023-04-01,Clark-Hernandez,Cosmetic,38,4
537895,Hayden,Hoffman,F,1949-11-02,51.19,2023-03-07,Martinez and Sons,Market,77,3
698554,Ryan,Mckay,M,1959-10-31,187.6,2023-05-29,Cooper Ltd,Clothing,67,5
379407,Stephanie,James,F,1964-10-29,198.75,2023-05-15,Walter-Wagner,Clothing,62,5
614122,Justin,Patton,M,1957-10-31,120.08,2023-07-15,Riddle Inc,Market,69,7
169714,Evan,Simpson,F,1956-10-31,107.87,2023-04-20,Lowe PLC,Clothing,70,4
659158,Clayton,Hughes,M,1964-10-29,393.01,2023-05-09,Smith Group,Market,62,5
551073,Bradley,Cantu,F,1962-10-30,32.94,2023-01-13,Campbell and Sons,Clothing,64,1
151924,Selena,Hanson,M,1975-10-27,134.2,2023-08-06,Wells PLC,Clothing,51,8
647199,Sean,Washington,M,2000-10-20,177.97,2023-02-13,Wood-Castillo,Cosmetic,26,2
579032,Debbie,Weiss,F,1976-10-26,149.31,2023-03-25,Gilmore-Walker,Market,50,3
156077,Charles,Martinez,M,1974-10-27,25.25,2023-04-08,Pearson-Barker,Clothing,52,4
664006,Emily,Avila,M,1975-10-27,85.87,2023-08-16,"Barnes, Anderson and Thompson",Restaurant,51,8
985578,Gary,Moore,F,1996-10-21,994.69,2023-01-24,Hensley-Zhang,Travel,30,1
964362,Amber,Gonzalez,M,1996-10-21,121.3,2023-09-23,"Forbes, Bauer and Taylor",Market,30,9
12567,Robin,Johnson,Unknown,2003-10-20,122.37,2023-09-19,Lopez-Sims,Cosmetic,23,9
616294,Theresa,White,F,1985-10-24,1126.78,2023-01-06,Miller-Johnson,Travel,41,1
562253,Dennis,Rubio,F,1979-10-26,163.84,2023-09-26,Allen-Flores,Cosmetic,47,9
383357,Katherine,Edwards,M,2000-10-20,85.45,2023-08-15,Boone LLC,Cosmetic,26,8
973399,Jeffrey,Pollard,M,1975-10-27,364.48,2023-04-25,Garcia-Mcdonald,Electronics,51,4
675028,Donna,Andrews,F,1999-10-21,60.83,2023-10-02,Johns-Wallace,Clothing,27,10
496133,John,Gray,M,1955-11-01,95.14,2023-08-18,"Pineda, Martinez and Shields",Restaurant,71,8
708596,Sarah,Washington,M,1961-10-30,21.94,2023-09-29,"Arias, Carey and Mills",Clothing,65,9
367727,Jessica,Garrett,M,2005-10-19,69.46,2023-02-20,Wagner LLC,Restaurant,21,2
840708,Ronald,Wagner,Unknown,1972-10-27,186.76,2023-03-16,"Chambers, Jackson and Boone",Cosmetic,54,3
147258,Amanda,Anderson,M,2001-10-20,26.13,2023-01-13,Baker Inc,Cosmetic,25,1
636326,James,Barber,F,1954-11-01,1810.74,2023-06-28,Hayes PLC,Travel,72,6
494637,Kevin,Weber,M,1952-11-01,17.21,2023-06-15,"Long, Navarro and Smith",Restaurant,74,6
394850,Jeffrey,Smith,Unknown,1983-10-25,219.72,2023-07-07,Rodriguez-Carroll,Clothing,43,7
342700,Jeffrey,Richardson,Unknown,2001-10-20,142.05,2023-06-14,Bell-Brown,Cosmetic,25,6
827244,Amy,Owen,M,1948-11-02,164.73,2023-02-06,Park and Sons,Market,78,2
284588,Caroline,Herring,M,1951-11-02,43.3,2023-07-14,Wilson-Thompson,Cosmetic,75,7
844885,Susan,Fowler,M,1952-11-01,233.36,2023-02-27,"Carter, Drake and Cox",Clothing,74,2
42749,Robert,Morgan,M,1957-10-31,38.98,2023-04-04,Kelly Ltd,Cosmetic,69,4
750785,Rickey,Watts,M,1953-11-01,52.46,2023-08-31,"Zamora, Moss and Young",Restaurant,73,8
222206,Joshua,Preston,Unknown,1953-11-01,156.98,2023-06-07,Armstrong PLC,Cosmetic,73,6
163663,Julie,Frazier,M,1969-10-28,1032.86,2023-06-25,"Wright, Hernandez and Kim",Travel,57,6
944746,Christopher,Bender,Unknown,1977-10-26,169.6,2023-02-15,Ibarra-Hendrix,Cosmetic,49,2
330984,Jessica,Cruz,M,1958-10-31,386.96,2023-01-19,"Johnson, Andrews and Williams",Market,68,1
250745,Megan,Morales,M,1979-10-26,231.3,2023-07-10,Hatfield-Larson,Market,47,7
932911,Jeffrey,Holland,M,1960-10-30,163.49,2023-10-13,"Moore, Price and Ferrell",Cosmetic,66,10
145500,Brittany,Peck,F,1973-10-27,158.65,2023-01-02,Gibson Group,Cosmetic,53,1
380779,Timothy,Lee,M,1991-10-23,625.31,2023-04-26,Smith and Sons,Electronics,35,4
465616,Stephanie,Hansen,F,2003-10-20,2288.58,2023-04-15,"Johnson, Edwards and Ross",Travel,23,4
62060,Daisy,Alvarez,F,1985-10-24,2173.51,2023-01-08,Johnson-Walters,Travel,41,1
853031,Shannon,Lopez,M,1991-10-23,222.3,2023-02-06,Hodges-Christensen,Clothing,35,2
113316,Philip,Vasquez,F,1963-10-30,55.84,2023-09-11,"Brown, Porter and Hayden",Restaurant,63,9
767581,Raymond,Tate,F,1999-10-21,78.45,2023-03-08,Patton Ltd,Restaurant,27,3
49976,Cindy,Sawyer,M,2005-10-19,291.91,2023-05-27,"Chung, Fernandez and Reynolds",Market,21,5
284638,Wanda,Knight,M,1979-10-26,1374.18,2023-03-20,Smith Inc,Travel,47,3
552374,Michael,Carter,M,2005-10-19,2138.92,2023-08-21,Roberts-Conner,Travel,21,8
122585,Jason,Wilson,Unknown,2000-10-20,52.48,2023-09-08,Tucker Inc,Clothing,26,9
360131,Isabella,Watson,F,1954-11-01,176.0,2023-10-13,Smith Ltd,Cosmetic,72,10
878852,David,Kim,M,1963-10-30,350.86,2023-04-28,"Williams, Mathis and Frederick",Electronics,63,4
210650,Julie,Miller,F,1976-10-26,69.68,2023-09-02,Stanley-Garcia,Cosmetic,50,9
45892,Amanda,Massey,M,1988-10-23,84.08,2023-10-10,"Reynolds, Moran and Bryant",Clothing,38,10
343459,Amy,Jackson,M,2005-10-19,131.36,2023-02-24,"Edwards, Gomez and Weaver",Cosmetic,21,2
76936,Thomas,Robinson,M,1997-10-21,203.1,2023-03-15,Mcbride LLC,Clothing,29,3
172025,Roger,Alvarado,Unknown,1988-10-23,725.59,2023-02-05,Taylor-Carroll,Travel,38,2
975943,Jason,Porter,M,1978-10-26,637.73,2023-09-04,Hancock Inc,Travel,48,9
250189,Todd,Ortiz,M,1986-10-24,11.03,2023-08-11,Humphrey and Sons,Restaurant,40,8
683229,Aaron,Silva,M,1999-10-21,18.13,2023-07-10,White LLC,Restaurant,27,7
692259,Jesse,Sanchez,F,1958-10-31,770.9,2023-04-25,"Blackwell, Andrews and Chan",Electronics,68,4
904695,Michael,Hunter,F,1963-10-30,53.53,2023-01-31,Brown Group,Cosmetic,63,1
934687,Monique,Cole,F,1978-10-26,421.38,2023-03-21,Young and Sons,Electronics,48,3
14916,Sandra,Edwards,F,1956-10-31,125.81,2023-05-25,Jackson and Sons,Cosmetic,70,5
242006,Teresa,Rivera,Unknown,1968-10-28,25.59,2023-09-28,"Cooper, Burnett and Brown",Restaurant,58,9
846445,Julia,Reyes,M,1983-10-25,239.48,2023-08-08,Price-Washington,Clothing,43,8
737152,Mary,Long,M,1995-10-22,188.0,2023-07-13,"Edwards, Fisher and Molina",Clothing,31,7
717277,Matthew,Lewis,M,1969-10-28,561.66,2023-09-30,Wilcox-Andrews,Electronics,57,9
671794,Kevin,Brown,M,2002-10-20,402.27,2023-02-21,Ballard Inc,Electronics,24,2
978120,Sonya,Molina,M,1958-10-31,47.09,2023-01-18,"Patrick, Grant and Montoya",Cosmetic,68,1
234262,Adam,Graham,F,2001-10-20,71.66,2023-01-02,"Ramos, Mitchell and Williams",Cosmetic,25,1
365101,George,King,M,1975-10-27,190.04,2023-02-27,"Washington, Lucas and Krause",Clothing,51,2
245259,Rhonda,Decker,M,1974-10-27,91.09,2023-03-21,Gordon-Rodriguez,Restaurant,52,3
86561,Jennifer,Cooper,F,2002-10-20,74.07,2023-09-06,"Clark, Walker and Hardin",Electronics,24,9
493540,Jeffrey,Johnson,F,1982-10-25,349.66,2023-04-21,"Rogers, Sanchez and Flores",Market,44,4
429597,Darryl,Bryant,M,1957-10-31,241.29,2023-04-30,Knight-Simpson,Clothing,69,4
387095,Robert,Schmitt,M,1972-10-27,2650.71,2023-07-02,Welch-Myers,Travel,54,7
762409,Austin,Jimenez,M,1976-10-26,399.72,2023-02-05,Gonzalez and Sons,Electronics,50,2
632688,Adrian,Reynolds,F,1990-10-23,194.04,2023-05-29,Riley Inc,Electronics,36,5
363940,Kathy,Blackburn,F,1990-10-23,541.16,2023-06-21,"Yoder, Duncan and Jones",Electronics,36,6
489227,Kathryn,Hurley,F,2003-10-20,109.22,2023-07-25,Taylor-Brown,Cosmetic,23,7
562004,George,Davis,F,1950-11-02,1376.23,2023-09-17,"Nelson, Schroeder and Santos",Travel,76,9
168749,Richard,Flores,M,1958-10-31,75.14,2023-06-11,Lee-Roberts,Restaurant,68,6
200172,Jason,Mathews,F,1987-10-24,276.98,2023-06-16,"Curry, Coleman and Villarreal",Clothing,39,6
485901,Nathan,Daniels,F,2000-10-20,98.98,2023-06-03,Carlson-Powell,Restaurant,26,6
733079,David,Pitts,F,1953-11-01,851.21,2023-09-24,"Garcia, Hughes and Smith",Travel,73,9
113548,Ashley,Trujillo,F,1977-10-26,210.25,2023-01-21,Cowan Inc,Market,49,1
372334,Michael,Silva,Unknown,1997-10-21,110.37,2023-01-10,Cordova-Pittman,Cosmetic,29,1
881535,Walter,Harper,Unknown,1961-10-30,234.55,2023-04-12,Jones-Craig,Clothing,65,4
176994,Christopher,Allen,M,1960-10-30,231.05,2023-01-06,Arnold LLC,Market,66,1
213924,Anthony,Foster,F,1985-10-24,238.16,2023-02-18,Mckenzie Group,Clothing,41,2
122197,Jordan,Estrada,M,1965-10-29,91.53,2023-08-10,Rhodes-Smith,Restaurant,61,8
380768,Scott,Johnson,M,1980-10-25,20.81,2023-05-25,Jarvis-Hale,Clothing,46,5
383761,Erica,Lucas,F,1971-10-28,65.54,2023-07-17,Williams PLC,Restaurant,55,7
125836,Jim,Buck,Unknown,1949-11-02,237.12,2023-09-11,"Humphrey, Barrera and Chen",Clothing,77,9
5871,Don,Leon,F,1948-11-02,1029.27,2023-01-24,"Oliver, Munoz and Hampton",Travel,78,1
4253,Melissa,Vasquez,M,1997-10-21,547.86,2023-01-27,Allen Ltd,Travel,29,1
776408,Jeffrey,Leach,F,1960-10-30,172.43,2023-02-15,Yates Ltd,Cosmetic,66,2
609864,Angela,Walsh,M,2001-10-20,1100.27,2023-08-13,Hale-Luna,Travel,25,8
417092,Robert,Cross,M,1969-10-28,124.2,2023-10-09,"Curtis, Walker and Williams",Cosmetic,57,10
454823,Dennis,Smith,Unknown,1955-11-01,1405.73,2023-03-28,Stewart Group,Travel,71,3
531910,Jonathan,Howard,M,1967-10-29,1682.1,2023-03-16,Black PLC,Travel,59,3
80105,Wanda,Zavala,F,1958-10-31,15.52,2023-01-27,Bauer LLC,Restaurant,68,1
127662,Dylan,Ibarra,M,1980-10-25,287.11,2023-01-19,"Barry, Daniels and Gray",Market,46,1
690237,James,Hurst,M,1961-10-30,21.45,2023-02-06,Mitchell-Williams,Restaurant,65,2
415647,Stacy,Coffey,M,1977-10-26,399.73,2023-02-28,"Allen, Mclaughlin and Hill",Market,49,2
107466,John,Ballard,M,1983-10-25,172.07,2023-04-04,"Gomez, Bowman and Aguirre",Clothing,43,4
52053,Lisa,Ward,M,1995-10-22,523.14,2023-05-17,Anderson PLC,Electronics,31,5
738148,Tina,Merritt,Unknown,1960-10-30,893.95,2023-10-12,Gonzalez-Watson,Electronics,66,10
209174,Kevin,Tate,F,1973-10-27,377.44,2023-05-03,Stevens-Castillo,Travel,53,5
385385,Michael,Sheppard,M,1956-10-31,1274.67,2023-04-16,"Cortez, Ingram and Gilbert",Travel,70,4
517340,Tammy,Clark,F,1958-10-31,709.16,2023-04-06,"Patterson, Scott and King",Electronics,68,4
205146,Lawrence,Anderson,F,1980-10-25,11.97,2023-03-09,"Weeks, Holmes and Johnson",Restaurant,46,3
13462,Timothy,Carter,F,1958-10-31,15.43,2023-09-07,Taylor LLC,Restaurant,68,9
18012,Natalie,Brown,F,1950-11-02,123.09,2023-02-02,Gomez Ltd,Clothing,76,2
844418,Daniel,Jones,M,1979-10-26,113.32,2023-10-11,"Edwards, Ford and Hines",Clothing,47,10
405737,Brian,Gamble,M,1984-10-24,256.27,2023-03-10,Gutierrez-Melendez,Travel,42,3
426020,Janet,Richardson,Unknown,1992-10-22,252.37,2023-06-07,"Bryant, Fisher and Lawrence",Clothing,34,6
424952,Thomas,Lang,M,2005-10-19,184.81,2023-07-04,White PLC,Cosmetic,21,7
692792,Glenn,Gilbert,M,2004-10-19,2051.58,2023-01-11,"Ellison, Perez and Henry",Travel,22,1
560685,Michael,Hall,M,1952-11-01,62.88,2023-03-19,Moore-Gallagher,Restaurant,74,3
210052,Michael,Sloan,Unknown,1964-10-29,868.66,2023-01-25,Evans LLC,Travel,62,1
553903,Clayton,Davis,F,1971-10-28,964.92,2023-06-12,"Watts, Hamilton and Reed",Electronics,55,6
801583,Dana,Wu,Unknown,1972-10-27,262.95,2023-09-05,Sloan-Kim,Clothing,54,9
441585,Stacy,Smith,Unknown,1948-11-02,1692.49,2023-05-04,Stephenson LLC,Travel,78,5
647514,Debra,Thomas,M,1962-10-30,196.33,2023-03-07,"Browning, Hoffman and Moore",Cosmetic,64,3
421708,Dawn,Hall,F,1977-10-26,183.51,2023-08-23,Nelson-Schultz,Clothing,49,8
243475,Miguel,Walker,M,1967-10-29,19.32,2023-09-06,"Chandler, Hale and Johnson",Restaurant,59,9
288397,Rebecca,Adkins,F,1994-10-22,62.9,2023-03-11,Brandt-Robinson,Cosmetic,32,3
337882,Kenneth,Morgan,M,1988-10-23,245.6,2023-08-09,French-Miller,Clothing,38,8
317286,Savannah,Yang,F,1959-10-31,817.96,2023-04-27,Baker Group,Travel,67,4
833294,Jo,Walsh,M,1950-11-02,127.47,2023-01-17,Richards-Rowe,Clothing,76,1
354548,Victoria,Kelly,M,2005-10-19,716.01,2023-01-10,Harris Group,Electronics,21,1
963222,Linda,Jenkins,F,1965-10-29,156.8,2023-05-26,"Mcdonald, Coleman and Newman",Clothing,61,5
46991,Anne,Porter,F,1989-10-23,154.89,2023-09-06,Stewart Group,Cosmetic,37,9
378318,Eric,Cummings,M,2004-10-19,431.52,2023-04-04,Lee-Carpenter,Electronics,22,4
649585,Kelly,Castro,F,1960-10-30,55.92,2023-06-15,Dennis-Hoover,Restaurant,66,6
817651,Greg,Anderson,Unknown,1998-10-21,2414.71,2023-03-27,Stokes Group,Travel,28,3
604121,Kayla,Green,M,1975-10-27,14.29,2023-08-22,Keith-Lopez,Restaurant,51,8
825220,Matthew,Sims,M,1956-10-31,58.65,2023-05-15,"Randolph, Allen and Patel",Restaurant,70,5
156518,Kristen,Garcia,F,1984-10-24,270.38,2023-03-09,"Vega, Weiss and Turner",Travel,42,3
687143,Jennifer,Mendez,F,1995-10-22,386.03,2023-08-31,Huerta-Rodriguez,Market,31,8
896640,Jesus,Bell,Unknown,1951-11-02,248.02,2023-03-27,Wood Group,Electronics,75,3
445762,Robert,Rodriguez,F,1974-10-27,55.15,2023-05-11,Jones Inc,Clothing,52,5
492953,Melanie,Reed,F,1963-10-30,408.6,2023-05-12,Howell-Richards,Electronics,63,5
102119,Kayla,Wilkerson,F,1949-11-02,63.76,2023-01-01,Macdonald-Perez,Clothing,77,1
783774,Brian,Wilson,M,2000-10-20,342.51,2023-09-06,Rodgers LLC,Market,26,9
194669,Riley,Jenkins,M,1954-11-01,2306.3,2023-08-27,Richardson Ltd,Travel,72,8
495253,Jessica,Martinez,F,2000-10-20,310.03,2023-03-28,Roy-Williams,Market,26,3
278458,Joseph,Price,M,1953-11-01,456.99,2023-09-23,Smith LLC,Electronics,73,9
978188,Judith,Nelson,M,1957-10-31,498.68,2023-06-18,"Hall, Mcdonald and Sullivan",Travel,69,6
224099,Jimmy,Munoz,Unknown,1967-10-29,181.45,2023-08-08,"Phillips, Lopez and Johnson",Clothing,59,8
572434,Daniel,Cuevas,M,2003-10-20,58.32,2023-09-20,Peters-Fisher,Restaurant,23,9
649735,Breanna,Davidson,M,1951-11-02,995.92,2023-05-13,"Diaz, Owen and Hudson",Electronics,75,5
597204,Monica,Strong,Unknown,1953-11-01,435.49,2023-05-29,Sanders-Duran,Market,73,5
835362,Michael,Peterson,M,1953-11-01,2058.73,2023-04-12,Carter and Sons,Travel,73,4
236406,Sara,Case,F,1953-11-01,237.02,2023-09-28,Chambers-Mckinney,Market,73,9
427461,Nicole,Miller,M,1965-10-29,754.63,2023-07-31,"Leon, Woodard and Allen",Travel,61,7
44624,Thomas,Smith,F,1953-11-01,603.01,2023-06-12,Garza-Calderon,Electronics,73,6
356940,Julie,Young,M,1993-10-22,99.86,2023-09-24,Meyers Group,Restaurant,33,9
300764,Kimberly,Strickland,M,1965-10-29,700.18,2023-08-18,Gonzales-Nelson,Electronics,61,8
772434,Kathleen,Brown,M,1980-10-25,1321.27,2023-03-31,"Garcia, Murray and Harris",Travel,46,3
916763,Sharon,Murphy,F,1983-10-25,40.65,2023-03-04,"Peterson, Dawson and Welch",Restaurant,43,3
103652,William,Fry,M,1960-10-30,488.71,2023-03-15,Cisneros and Sons,Market,66,3
921185,Patrick,Arias,F,1988-10-23,44.68,2023-06-03,Lopez and Sons,Restaurant,38,6
311331,Daniel,Gutierrez,F,1968-10-28,188.61,2023-09-26,Pearson Ltd,Cosmetic,58,9
528471,Victor,Winters,F,1997-10-21,340.37,2023-06-25,Bolton-Clark,Market,29,6
88087,Joshua,Henderson,M,1972-10-27,291.22,2023-01-16,"Mays, Smith and Stuart",Electronics,54,1
586392,Kendra,Woods,M,1968-10-28,432.02,2023-06-11,"Patterson, Mccoy and Brown",Electronics,58,6
83893,Christina,Dougherty,M,1956-10-31,41.46,2023-03-02,"Olson, Kelly and Mendoza",Restaurant,70,3
361442,Alexis,Williams,F,1965-10-29,968.26,2023-06-18,Simon-Morales,Travel,61,6
406212,Meghan,Russell,M,1950-11-02,452.51,2023-04-05,"Sutton, Hicks and Smith",Travel,76,4
357694,Faith,Perkins,F,1989-10-23,171.03,2023-02-23,Howard-Fleming,Cosmetic,37,2
108620,Diana,Tyler,F,1970-10-28,53.85,2023-09-02,Barnett Ltd,Market,56,9
140364,Christine,Roth,M,1965-10-29,44.07,2023-01-12,Dyer Group,Clothing,61,1
173605,Craig,Hubbard,F,2005-10-19,86.32,2023-03-04,Ramirez and Sons,Market,21,3
245296,Meghan,Day,F,1964-10-29,180.34,2023-05-04,Newton-Morse,Cosmetic,62,5
173149,Leon,Brock,F,1971-10-28,94.66,2023-03-28,"Cowan, Waters and Bautista",Market,55,3
391642,Megan,Woods,M,1949-11-02,2577.15,2023-05-13,"Weber, Wilkinson and Duncan",Travel,77,5
689249,Christopher,Coleman,M,1959-10-31,231.94,2023-02-12,Wilson-Smith,Electronics,67,2
36120,Danielle,Ferrell,F,1987-10-24,802.03,2023-07-20,"Zimmerman, Cox and Dickerson",Electronics,39,7
749214,Ann,Jenkins,Unknown,1999-10-21,15.4,2023-01-04,"Williams, Smith and Wilson",Restaurant,27,1
317990,John,Rojas,M,1984-10-24,250.41,2023-09-07,Harris-Butler,Clothing,42,9
712490,Derek,Clark,M,1966-10-29,162.46,2023-07-01,Salinas-Morrow,Travel,60,7
633655,Rebecca,Evans,F,1999-10-21,323.17,2023-08-04,Cooper Ltd,Market,27,8
216509,Kaitlyn,Weber,F,2002-10-20,2728.09,2023-09-14,Wilkerson-Gardner,Travel,24,9
91218,Brian,Johnson,M,1979-10-26,185.9,2023-10-08,Gonzalez Group,Cosmetic,47,10
5512,Margaret,Atkins,F,1997-10-21,1120.23,2023-09-27,Ross-Rhodes,Travel,29,9
607585,Manuel,Marshall,Unknown,1959-10-31,90.04,2023-04-29,Russo and Sons,Market,67,4
683142,David,Mejia,F,1988-10-23,188.25,2023-02-26,Stanton Inc,Market,38,2
471706,Kevin,Potter,Unknown,1948-11-02,274.65,2023-10-05,French Inc,Clothing,78,10
243037,Tina,Vance,M,1974-10-27,77.15,2023-01-01,"Peterson, Chapman and Russell",Cosmetic,52,1
288089,Lauren,Kennedy,Unknown,1982-10-25,143.62,2023-02-13,Thornton-Jones,Market,44,2
584852,Keith,Cummings,M,1964-10-29,15.49,2023-02-20,Cooper and Sons,Restaurant,62,2
899741,Jamie,Jackson,M,1985-10-24,234.41,2023-01-11,"Kennedy, Mann and Ford",Market,41,1
24241,Crystal,Scott,Unknown,1968-10-28,798.09,2023-02-12,Hernandez-Mack,Electronics,58,2
24040,Allison,Wells,M,1998-10-21,56.55,2023-03-28,Hicks-Chan,Cosmetic,28,3
865911,Evelyn,Hernandez,M,1999-10-21,2702.8,2023-06-05,Maynard-Garner,Travel,27,6
926456,Robert,Franklin,M,1996-10-21,399.75,2023-01-14,"Fowler, Baldwin and Jacobs",Market,30,1
